date,store_id,product_id,product_name,category,units_sold,promotion
2026-06-05,STORE_1,P001,Milk,Dairy,24,0
2026-06-05,STORE_1,P002,Bread,Bakery,15,0
2026-06-05,STORE_1,P003,Soft Drink,Beverages,35,0
2026-06-05,STORE_2,P001,Milk,Dairy,21,0
2026-06-05,STORE_2,P002,Bread,Bakery,12,0
2026-06-05,STORE_2,P003,Soft Drink,Beverages,32,0
2026-06-06,STORE_1,P001,Milk,Dairy,41,1
2026-06-06,STORE_1,P002,Bread,Bakery,22,0
2026-06-06,STORE_1,P003,Soft Drink,Beverages,44,0
2026-06-06,STORE_2,P001,Milk,Dairy,37,1
2026-06-06,STORE_2,P002,Bread,Bakery,31,1
2026-06-06,STORE_2,P003,Soft Drink,Beverages,38,0
2026-06-07,STORE_1,P001,Milk,Dairy,27,0
2026-06-07,STORE_1,P002,Bread,Bakery,31,1
2026-06-07,STORE_1,P003,Soft Drink,Beverages,42,0
2026-06-07,STORE_2,P001,Milk,Dairy,32,0
2026-06-07,STORE_2,P002,Bread,Bakery,22,0
2026-06-07,STORE_2,P003,Soft Drink,Beverages,40,0
2026-06-08,STORE_1,P001,Milk,Dairy,21,0
2026-06-08,STORE_1,P002,Bread,Bakery,13,0
2026-06-08,STORE_1,P003,Soft Drink,Beverages,40,0
2026-06-08,STORE_2,P001,Milk,Dairy,20,0
2026-06-08,STORE_2,P002,Bread,Bakery,28,1
2026-06-08,STORE_2,P003,Soft Drink,Beverages,35,0
2026-06-09,STORE_1,P001,Milk,Dairy,26,0
2026-06-09,STORE_1,P002,Bread,Bakery,19,0
2026-06-09,STORE_1,P003,Soft Drink,Beverages,37,0
2026-06-09,STORE_2,P001,Milk,Dairy,23,0
2026-06-09,STORE_2,P002,Bread,Bakery,12,0
2026-06-09,STORE_2,P003,Soft Drink,Beverages,44,1
2026-06-10,STORE_1,P001,Milk,Dairy,26,0
2026-06-10,STORE_1,P002,Bread,Bakery,15,0
2026-06-10,STORE_1,P003,Soft Drink,Beverages,38,0
2026-06-10,STORE_2,P001,Milk,Dairy,25,0
2026-06-10,STORE_2,P002,Bread,Bakery,15,0
2026-06-10,STORE_2,P003,Soft Drink,Beverages,46,1
2026-06-11,STORE_1,P001,Milk,Dairy,26,0
2026-06-11,STORE_1,P002,Bread,Bakery,20,0
2026-06-11,STORE_1,P003,Soft Drink,Beverages,37,1
2026-06-11,STORE_2,P001,Milk,Dairy,16,0
2026-06-11,STORE_2,P002,Bread,Bakery,21,0
2026-06-11,STORE_2,P003,Soft Drink,Beverages,31,0
2026-06-12,STORE_1,P001,Milk,Dairy,36,1
2026-06-12,STORE_1,P002,Bread,Bakery,21,0
2026-06-12,STORE_1,P003,Soft Drink,Beverages,31,0
2026-06-12,STORE_2,P001,Milk,Dairy,22,0
2026-06-12,STORE_2,P002,Bread,Bakery,20,0
2026-06-12,STORE_2,P003,Soft Drink,Beverages,34,0
2026-06-13,STORE_1,P001,Milk,Dairy,34,0
2026-06-13,STORE_1,P002,Bread,Bakery,26,0
2026-06-13,STORE_1,P003,Soft Drink,Beverages,39,0
2026-06-13,STORE_2,P001,Milk,Dairy,28,0
2026-06-13,STORE_2,P002,Bread,Bakery,22,0
2026-06-13,STORE_2,P003,Soft Drink,Beverages,35,0
2026-06-14,STORE_1,P001,Milk,Dairy,25,0
2026-06-14,STORE_1,P002,Bread,Bakery,19,0
2026-06-14,STORE_1,P003,Soft Drink,Beverages,61,1
2026-06-14,STORE_2,P001,Milk,Dairy,31,0
2026-06-14,STORE_2,P002,Bread,Bakery,20,0
2026-06-14,STORE_2,P003,Soft Drink,Beverages,39,0
2026-06-15,STORE_1,P001,Milk,Dairy,21,0
2026-06-15,STORE_1,P002,Bread,Bakery,16,0
2026-06-15,STORE_1,P003,Soft Drink,Beverages,33,0
2026-06-15,STORE_2,P001,Milk,Dairy,24,0
2026-06-15,STORE_2,P002,Bread,Bakery,19,0
2026-06-15,STORE_2,P003,Soft Drink,Beverages,35,0
2026-06-16,STORE_1,P001,Milk,Dairy,27,0
2026-06-16,STORE_1,P002,Bread,Bakery,17,0
2026-06-16,STORE_1,P003,Soft Drink,Beverages,51,1
2026-06-16,STORE_2,P001,Milk,Dairy,27,0
2026-06-16,STORE_2,P002,Bread,Bakery,19,0
2026-06-16,STORE_2,P003,Soft Drink,Beverages,36,0
2026-06-17,STORE_1,P001,Milk,Dairy,23,0
2026-06-17,STORE_1,P002,Bread,Bakery,17,0
2026-06-17,STORE_1,P003,Soft Drink,Beverages,34,0
2026-06-17,STORE_2,P001,Milk,Dairy,23,0
2026-06-17,STORE_2,P002,Bread,Bakery,14,0
2026-06-17,STORE_2,P003,Soft Drink,Beverages,37,0
2026-06-18,STORE_1,P001,Milk,Dairy,35,1
2026-06-18,STORE_1,P002,Bread,Bakery,19,0
2026-06-18,STORE_1,P003,Soft Drink,Beverages,35,0
2026-06-18,STORE_2,P001,Milk,Dairy,32,0
2026-06-18,STORE_2,P002,Bread,Bakery,21,1
2026-06-18,STORE_2,P003,Soft Drink,Beverages,36,0
2026-06-19,STORE_1,P001,Milk,Dairy,28,0
2026-06-19,STORE_1,P002,Bread,Bakery,20,1
2026-06-19,STORE_1,P003,Soft Drink,Beverages,37,0
2026-06-19,STORE_2,P001,Milk,Dairy,30,0
2026-06-19,STORE_2,P002,Bread,Bakery,18,0
2026-06-19,STORE_2,P003,Soft Drink,Beverages,35,0
2026-06-20,STORE_1,P001,Milk,Dairy,28,0
2026-06-20,STORE_1,P002,Bread,Bakery,23,0
2026-06-20,STORE_1,P003,Soft Drink,Beverages,40,0
2026-06-20,STORE_2,P001,Milk,Dairy,30,0
2026-06-20,STORE_2,P002,Bread,Bakery,17,0
2026-06-20,STORE_2,P003,Soft Drink,Beverages,34,0
2026-06-21,STORE_1,P001,Milk,Dairy,29,0
2026-06-21,STORE_1,P002,Bread,Bakery,20,0
2026-06-21,STORE_1,P003,Soft Drink,Beverages,41,0
2026-06-21,STORE_2,P001,Milk,Dairy,32,0
2026-06-21,STORE_2,P002,Bread,Bakery,25,0
2026-06-21,STORE_2,P003,Soft Drink,Beverages,43,0
2026-06-22,STORE_1,P001,Milk,Dairy,27,0
2026-06-22,STORE_1,P002,Bread,Bakery,16,0
2026-06-22,STORE_1,P003,Soft Drink,Beverages,32,0
2026-06-22,STORE_2,P001,Milk,Dairy,26,0
2026-06-22,STORE_2,P002,Bread,Bakery,15,0
2026-06-22,STORE_2,P003,Soft Drink,Beverages,42,1
2026-06-23,STORE_1,P001,Milk,Dairy,34,0
2026-06-23,STORE_1,P002,Bread,Bakery,18,0
2026-06-23,STORE_1,P003,Soft Drink,Beverages,34,0
2026-06-23,STORE_2,P001,Milk,Dairy,23,0
2026-06-23,STORE_2,P002,Bread,Bakery,14,0
2026-06-23,STORE_2,P003,Soft Drink,Beverages,36,0
2026-06-24,STORE_1,P001,Milk,Dairy,24,0
2026-06-24,STORE_1,P002,Bread,Bakery,21,0
2026-06-24,STORE_1,P003,Soft Drink,Beverages,47,1
2026-06-24,STORE_2,P001,Milk,Dairy,24,0
2026-06-24,STORE_2,P002,Bread,Bakery,12,0
2026-06-24,STORE_2,P003,Soft Drink,Beverages,35,0
2026-06-25,STORE_1,P001,Milk,Dairy,25,0
2026-06-25,STORE_1,P002,Bread,Bakery,12,0
2026-06-25,STORE_1,P003,Soft Drink,Beverages,36,0
2026-06-25,STORE_2,P001,Milk,Dairy,29,1
2026-06-25,STORE_2,P002,Bread,Bakery,21,0
2026-06-25,STORE_2,P003,Soft Drink,Beverages,35,0
2026-06-26,STORE_1,P001,Milk,Dairy,23,0
2026-06-26,STORE_1,P002,Bread,Bakery,19,0
2026-06-26,STORE_1,P003,Soft Drink,Beverages,35,0
2026-06-26,STORE_2,P001,Milk,Dairy,25,0
2026-06-26,STORE_2,P002,Bread,Bakery,21,0
2026-06-26,STORE_2,P003,Soft Drink,Beverages,30,0
2026-06-27,STORE_1,P001,Milk,Dairy,31,0
2026-06-27,STORE_1,P002,Bread,Bakery,26,1
2026-06-27,STORE_1,P003,Soft Drink,Beverages,54,1
2026-06-27,STORE_2,P001,Milk,Dairy,34,0
2026-06-27,STORE_2,P002,Bread,Bakery,19,0
2026-06-27,STORE_2,P003,Soft Drink,Beverages,43,0
2026-06-28,STORE_1,P001,Milk,Dairy,42,1
2026-06-28,STORE_1,P002,Bread,Bakery,23,0
2026-06-28,STORE_1,P003,Soft Drink,Beverages,42,0
2026-06-28,STORE_2,P001,Milk,Dairy,31,0
2026-06-28,STORE_2,P002,Bread,Bakery,23,0
2026-06-28,STORE_2,P003,Soft Drink,Beverages,40,0
2026-06-29,STORE_1,P001,Milk,Dairy,25,0
2026-06-29,STORE_1,P002,Bread,Bakery,25,0
2026-06-29,STORE_1,P003,Soft Drink,Beverages,36,0
2026-06-29,STORE_2,P001,Milk,Dairy,25,0
2026-06-29,STORE_2,P002,Bread,Bakery,17,0
2026-06-29,STORE_2,P003,Soft Drink,Beverages,33,0
