sales_date,store_nbr,family_name,sales,onpromotion,is_closed_day,is_holiday,is_event,is_work_day,oil_price
2017-07-29,28,AUTOMOTIVE,6.0,0,0,0,0,0,49.72
2017-07-29,28,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,28,BEAUTY,3.0,0,0,0,0,0,49.72
2017-07-29,28,BEVERAGES,4047.0,33,0,0,0,0,49.72
2017-07-29,28,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,28,BREAD/BAKERY,763.0,5,0,0,0,0,49.72
2017-07-29,28,CELEBRATION,36.0,0,0,0,0,0,49.72
2017-07-29,28,CLEANING,1372.0,22,0,0,0,0,49.72
2017-07-29,28,DAIRY,1043.0,6,0,0,0,0,49.72
2017-07-29,28,DELI,354.15,9,0,0,0,0,49.72
2017-07-29,28,EGGS,225.0,1,0,0,0,0,49.72
2017-07-29,28,FROZEN FOODS,112.0,19,0,0,0,0,49.72
2017-07-29,28,GROCERY I,5413.398,68,0,0,0,0,49.72
2017-07-29,28,GROCERY II,12.0,0,0,0,0,0,49.72
2017-07-29,28,HARDWARE,5.0,0,0,0,0,0,49.72
2017-07-29,28,HOME AND KITCHEN I,49.0,7,0,0,0,0,49.72
2017-07-29,28,HOME AND KITCHEN II,32.0,0,0,0,0,0,49.72
2017-07-29,28,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,28,HOME CARE,341.0,7,0,0,0,0,49.72
2017-07-29,28,LADIESWEAR,0.0,0,0,0,0,0,49.72
2017-07-29,28,LAWN AND GARDEN,7.0,0,0,0,0,0,49.72
2017-07-29,28,LINGERIE,7.0,0,0,0,0,0,49.72
2017-07-29,28,"LIQUOR,WINE,BEER",145.0,1,0,0,0,0,49.72
2017-07-29,28,MAGAZINES,2.0,0,0,0,0,0,49.72
2017-07-29,28,MEATS,236.644,0,0,0,0,0,49.72
2017-07-29,28,PERSONAL CARE,327.0,8,0,0,0,0,49.72
2017-07-29,28,PET SUPPLIES,10.0,0,0,0,0,0,49.72
2017-07-29,28,PLAYERS AND ELECTRONICS,9.0,0,0,0,0,0,49.72
2017-07-29,28,POULTRY,306.985,1,0,0,0,0,49.72
2017-07-29,28,PREPARED FOODS,80.487,0,0,0,0,0,49.72
2017-07-29,28,PRODUCE,1717.725,6,0,0,0,0,49.72
2017-07-29,28,SCHOOL AND OFFICE SUPPLIES,10.0,0,0,0,0,0,49.72
2017-07-29,28,SEAFOOD,9.0,2,0,0,0,0,49.72
2017-07-29,29,AUTOMOTIVE,15.0,0,0,0,0,0,49.72
2017-07-29,29,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,29,BEAUTY,2.0,0,0,0,0,0,49.72
2017-07-29,29,BEVERAGES,3669.0,34,0,0,0,0,49.72
2017-07-29,29,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,29,BREAD/BAKERY,753.0,5,0,0,0,0,49.72
2017-07-29,29,CELEBRATION,23.0,0,0,0,0,0,49.72
2017-07-29,29,CLEANING,1340.0,22,0,0,0,0,49.72
2017-07-29,29,DAIRY,849.0,6,0,0,0,0,49.72
2017-07-29,29,DELI,325.329,9,0,0,0,0,49.72
2017-07-29,29,EGGS,194.0,1,0,0,0,0,49.72
2017-07-29,29,FROZEN FOODS,245.659,19,0,0,0,0,49.72
2017-07-29,29,GROCERY I,4773.852,68,0,0,0,0,49.72
2017-07-29,29,GROCERY II,29.0,0,0,0,0,0,49.72
2017-07-29,29,HARDWARE,3.0,0,0,0,0,0,49.72
2017-07-29,29,HOME AND KITCHEN I,24.0,4,0,0,0,0,49.72
2017-07-29,29,HOME AND KITCHEN II,20.0,0,0,0,0,0,49.72
2017-07-29,29,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,29,HOME CARE,290.0,9,0,0,0,0,49.72
2017-07-29,29,LADIESWEAR,0.0,0,0,0,0,0,49.72
2017-07-29,29,LAWN AND GARDEN,11.0,0,0,0,0,0,49.72
2017-07-29,29,LINGERIE,12.0,0,0,0,0,0,49.72
2017-07-29,29,"LIQUOR,WINE,BEER",248.0,1,0,0,0,0,49.72
2017-07-29,29,MAGAZINES,1.0,0,0,0,0,0,49.72
2017-07-29,29,MEATS,119.786,0,0,0,0,0,49.72
2017-07-29,29,PERSONAL CARE,314.0,9,0,0,0,0,49.72
2017-07-29,29,PET SUPPLIES,10.0,0,0,0,0,0,49.72
2017-07-29,29,PLAYERS AND ELECTRONICS,6.0,0,0,0,0,0,49.72
2017-07-29,29,POULTRY,214.819,0,0,0,0,0,49.72
2017-07-29,29,PREPARED FOODS,78.208,1,0,0,0,0,49.72
2017-07-29,29,PRODUCE,1279.358,7,0,0,0,0,49.72
2017-07-29,29,SCHOOL AND OFFICE SUPPLIES,1.0,0,0,0,0,0,49.72
2017-07-29,29,SEAFOOD,6.0,2,0,0,0,0,49.72
2017-07-29,30,AUTOMOTIVE,7.0,0,0,0,0,0,49.72
2017-07-29,30,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,30,BEAUTY,2.0,0,0,0,0,0,49.72
2017-07-29,30,BEVERAGES,1520.0,30,0,0,0,0,49.72
2017-07-29,30,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,30,BREAD/BAKERY,150.0,3,0,0,0,0,49.72
2017-07-29,30,CELEBRATION,2.0,0,0,0,0,0,49.72
2017-07-29,30,CLEANING,1243.0,15,0,0,0,0,49.72
2017-07-29,30,DAIRY,290.0,3,0,0,0,0,49.72
2017-07-29,30,DELI,134.0,5,0,0,0,0,49.72
2017-07-29,30,EGGS,158.0,1,0,0,0,0,49.72
2017-07-29,30,FROZEN FOODS,73.206,12,0,0,0,0,49.72
2017-07-29,30,GROCERY I,1726.0,51,0,0,0,0,49.72
2017-07-29,30,GROCERY II,0.0,0,0,0,0,0,49.72
2017-07-29,30,HARDWARE,0.0,0,0,0,0,0,49.72
2017-07-29,30,HOME AND KITCHEN I,11.0,1,0,0,0,0,49.72
2017-07-29,30,HOME AND KITCHEN II,18.0,0,0,0,0,0,49.72
2017-07-29,30,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,30,HOME CARE,106.0,3,0,0,0,0,49.72
2017-07-29,30,LADIESWEAR,0.0,0,0,0,0,0,49.72
2017-07-29,30,LAWN AND GARDEN,0.0,0,0,0,0,0,49.72
2017-07-29,30,LINGERIE,2.0,0,0,0,0,0,49.72
2017-07-29,30,"LIQUOR,WINE,BEER",55.0,0,0,0,0,0,49.72
2017-07-29,30,MAGAZINES,0.0,0,0,0,0,0,49.72
2017-07-29,30,MEATS,48.363,0,0,0,0,0,49.72
2017-07-29,30,PERSONAL CARE,106.0,4,0,0,0,0,49.72
2017-07-29,30,PET SUPPLIES,4.0,0,0,0,0,0,49.72
2017-07-29,30,PLAYERS AND ELECTRONICS,6.0,0,0,0,0,0,49.72
2017-07-29,30,POULTRY,129.75099,1,0,0,0,0,49.72
2017-07-29,30,PREPARED FOODS,20.0,0,0,0,0,0,49.72
2017-07-29,30,PRODUCE,496.671,3,0,0,0,0,49.72
2017-07-29,30,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,30,SEAFOOD,4.0,1,0,0,0,0,49.72
2017-07-29,31,AUTOMOTIVE,14.0,0,0,0,0,0,49.72
2017-07-29,31,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,31,BEAUTY,5.0,0,0,0,0,0,49.72
2017-07-29,31,BEVERAGES,4201.0,31,0,0,0,0,49.72
2017-07-29,31,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,31,BREAD/BAKERY,647.0,5,0,0,0,0,49.72
2017-07-29,31,CELEBRATION,25.0,0,0,0,0,0,49.72
2017-07-29,31,CLEANING,2691.0,22,0,0,0,0,49.72
2017-07-29,31,DAIRY,843.0,4,0,0,0,0,49.72
2017-07-29,31,DELI,293.994,5,0,0,0,0,49.72
2017-07-29,31,EGGS,292.0,1,0,0,0,0,49.72
2017-07-29,31,FROZEN FOODS,151.0,13,0,0,0,0,49.72
2017-07-29,31,GROCERY I,5869.867,73,0,0,0,0,49.72
2017-07-29,31,GROCERY II,20.0,0,0,0,0,0,49.72
2017-07-29,31,HARDWARE,0.0,0,0,0,0,0,49.72
2017-07-29,31,HOME AND KITCHEN I,38.0,3,0,0,0,0,49.72
2017-07-29,31,HOME AND KITCHEN II,29.0,0,0,0,0,0,49.72
2017-07-29,31,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,31,HOME CARE,374.0,4,0,0,0,0,49.72
2017-07-29,31,LADIESWEAR,1.0,0,0,0,0,0,49.72
2017-07-29,31,LAWN AND GARDEN,10.0,0,0,0,0,0,49.72
2017-07-29,31,LINGERIE,12.0,0,0,0,0,0,49.72
2017-07-29,31,"LIQUOR,WINE,BEER",35.0,0,0,0,0,0,49.72
2017-07-29,31,MAGAZINES,3.0,0,0,0,0,0,49.72
2017-07-29,31,MEATS,427.315,0,0,0,0,0,49.72
2017-07-29,31,PERSONAL CARE,407.0,9,0,0,0,0,49.72
2017-07-29,31,PET SUPPLIES,3.0,0,0,0,0,0,49.72
2017-07-29,31,PLAYERS AND ELECTRONICS,18.0,0,0,0,0,0,49.72
2017-07-29,31,POULTRY,185.95,0,0,0,0,0,49.72
2017-07-29,31,PREPARED FOODS,87.0,1,0,0,0,0,49.72
2017-07-29,31,PRODUCE,1301.659,6,0,0,0,0,49.72
2017-07-29,31,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,31,SEAFOOD,7.0,1,0,0,0,0,49.72
2017-07-29,32,AUTOMOTIVE,6.0,1,0,0,0,0,49.72
2017-07-29,32,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,32,BEAUTY,2.0,0,0,0,0,0,49.72
2017-07-29,32,BEVERAGES,2139.0,24,0,0,0,0,49.72
2017-07-29,32,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,32,BREAD/BAKERY,112.0,4,0,0,0,0,49.72
2017-07-29,32,CELEBRATION,3.0,0,0,0,0,0,49.72
2017-07-29,32,CLEANING,2014.0,18,0,0,0,0,49.72
2017-07-29,32,DAIRY,209.0,3,0,0,0,0,49.72
2017-07-29,32,DELI,65.0,2,0,0,0,0,49.72
2017-07-29,32,EGGS,121.0,1,0,0,0,0,49.72
2017-07-29,32,FROZEN FOODS,20.0,4,0,0,0,0,49.72
2017-07-29,32,GROCERY I,2339.0,48,0,0,0,0,49.72
2017-07-29,32,GROCERY II,0.0,0,0,0,0,0,49.72
2017-07-29,32,HARDWARE,0.0,0,0,0,0,0,49.72
2017-07-29,32,HOME AND KITCHEN I,20.0,3,0,0,0,0,49.72
2017-07-29,32,HOME AND KITCHEN II,7.0,0,0,0,0,0,49.72
2017-07-29,32,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,32,HOME CARE,124.0,3,0,0,0,0,49.72
2017-07-29,32,LADIESWEAR,0.0,0,0,0,0,0,49.72
2017-07-29,32,LAWN AND GARDEN,0.0,0,0,0,0,0,49.72
2017-07-29,32,LINGERIE,3.0,0,0,0,0,0,49.72
2017-07-29,32,"LIQUOR,WINE,BEER",35.0,0,0,0,0,0,49.72
2017-07-29,32,MAGAZINES,0.0,0,0,0,0,0,49.72
2017-07-29,32,MEATS,86.65,0,0,0,0,0,49.72
2017-07-29,32,PERSONAL CARE,99.0,6,0,0,0,0,49.72
2017-07-29,32,PET SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,32,PLAYERS AND ELECTRONICS,1.0,0,0,0,0,0,49.72
2017-07-29,32,POULTRY,51.183,0,0,0,0,0,49.72
2017-07-29,32,PREPARED FOODS,13.0,0,0,0,0,0,49.72
2017-07-29,32,PRODUCE,234.528,3,0,0,0,0,49.72
2017-07-29,32,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,32,SEAFOOD,8.0,2,0,0,0,0,49.72
2017-07-29,33,AUTOMOTIVE,12.0,0,0,0,0,0,49.72
2017-07-29,33,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,33,BEAUTY,1.0,0,0,0,0,0,49.72
2017-07-29,33,BEVERAGES,2079.0,25,0,0,0,0,49.72
2017-07-29,33,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,33,BREAD/BAKERY,270.0,1,0,0,0,0,49.72
2017-07-29,33,CELEBRATION,19.0,0,0,0,0,0,49.72
2017-07-29,33,CLEANING,1380.0,20,0,0,0,0,49.72
2017-07-29,33,DAIRY,505.0,3,0,0,0,0,49.72
2017-07-29,33,DELI,221.0,4,0,0,0,0,49.72
2017-07-29,33,EGGS,248.0,1,0,0,0,0,49.72
2017-07-29,33,FROZEN FOODS,172.0,11,0,0,0,0,49.72
2017-07-29,33,GROCERY I,3868.0,61,0,0,0,0,49.72
2017-07-29,33,GROCERY II,5.0,0,0,0,0,0,49.72
2017-07-29,33,HARDWARE,0.0,0,0,0,0,0,49.72
2017-07-29,33,HOME AND KITCHEN I,32.0,3,0,0,0,0,49.72
2017-07-29,33,HOME AND KITCHEN II,29.0,0,0,0,0,0,49.72
2017-07-29,33,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,33,HOME CARE,280.0,5,0,0,0,0,49.72
2017-07-29,33,LADIESWEAR,0.0,0,0,0,0,0,49.72
2017-07-29,33,LAWN AND GARDEN,0.0,0,0,0,0,0,49.72
2017-07-29,33,LINGERIE,19.0,0,0,0,0,0,49.72
2017-07-29,33,"LIQUOR,WINE,BEER",95.0,0,0,0,0,0,49.72
2017-07-29,33,MAGAZINES,1.0,0,0,0,0,0,49.72
2017-07-29,33,MEATS,297.458,0,0,0,0,0,49.72
2017-07-29,33,PERSONAL CARE,302.0,8,0,0,0,0,49.72
2017-07-29,33,PET SUPPLIES,2.0,0,0,0,0,0,49.72
2017-07-29,33,PLAYERS AND ELECTRONICS,8.0,0,0,0,0,0,49.72
2017-07-29,33,POULTRY,142.591,0,0,0,0,0,49.72
2017-07-29,33,PREPARED FOODS,32.0,0,0,0,0,0,49.72
2017-07-29,33,PRODUCE,1487.993,7,0,0,0,0,49.72
2017-07-29,33,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,33,SEAFOOD,2.0,1,0,0,0,0,49.72
2017-07-29,34,AUTOMOTIVE,4.0,0,0,0,0,0,49.72
2017-07-29,34,BABY CARE,2.0,0,0,0,0,0,49.72
2017-07-29,34,BEAUTY,5.0,0,0,0,0,0,49.72
2017-07-29,34,BEVERAGES,3370.0,29,0,0,0,0,49.72
2017-07-29,34,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,34,BREAD/BAKERY,799.0,4,0,0,0,0,49.72
2017-07-29,34,CELEBRATION,6.0,0,0,0,0,0,49.72
2017-07-29,34,CLEANING,1001.0,19,0,0,0,0,49.72
2017-07-29,34,DAIRY,682.0,2,0,0,0,0,49.72
2017-07-29,34,DELI,261.078,6,0,0,0,0,49.72
2017-07-29,34,EGGS,91.0,1,0,0,0,0,49.72
2017-07-29,34,FROZEN FOODS,63.0,13,0,0,0,0,49.72
2017-07-29,34,GROCERY I,5467.102,68,0,0,0,0,49.72
2017-07-29,34,GROCERY II,7.0,0,0,0,0,0,49.72
2017-07-29,34,HARDWARE,10.0,0,0,0,0,0,49.72
2017-07-29,34,HOME AND KITCHEN I,45.0,4,0,0,0,0,49.72
2017-07-29,34,HOME AND KITCHEN II,57.0,0,0,0,0,0,49.72
2017-07-29,34,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,34,HOME CARE,264.0,4,0,0,0,0,49.72
2017-07-29,34,LADIESWEAR,3.0,0,0,0,0,0,49.72
2017-07-29,34,LAWN AND GARDEN,13.0,0,0,0,0,0,49.72
2017-07-29,34,LINGERIE,3.0,0,0,0,0,0,49.72
2017-07-29,34,"LIQUOR,WINE,BEER",75.0,1,0,0,0,0,49.72
2017-07-29,34,MAGAZINES,4.0,0,0,0,0,0,49.72
2017-07-29,34,MEATS,198.761,0,0,0,0,0,49.72
2017-07-29,34,PERSONAL CARE,280.0,8,0,0,0,0,49.72
2017-07-29,34,PET SUPPLIES,4.0,0,0,0,0,0,49.72
2017-07-29,34,PLAYERS AND ELECTRONICS,4.0,0,0,0,0,0,49.72
2017-07-29,34,POULTRY,129.59601,0,0,0,0,0,49.72
2017-07-29,34,PREPARED FOODS,28.624,0,0,0,0,0,49.72
2017-07-29,34,PRODUCE,632.599,6,0,0,0,0,49.72
2017-07-29,34,SCHOOL AND OFFICE SUPPLIES,2.0,0,0,0,0,0,49.72
2017-07-29,34,SEAFOOD,1.0,1,0,0,0,0,49.72
2017-07-29,35,AUTOMOTIVE,5.0,0,0,0,0,0,49.72
2017-07-29,35,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,35,BEAUTY,1.0,0,0,0,0,0,49.72
2017-07-29,35,BEVERAGES,1808.0,30,0,0,0,0,49.72
2017-07-29,35,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,35,BREAD/BAKERY,76.0,1,0,0,0,0,49.72
2017-07-29,35,CELEBRATION,6.0,0,0,0,0,0,49.72
2017-07-29,35,CLEANING,557.0,13,0,0,0,0,49.72
2017-07-29,35,DAIRY,231.0,3,0,0,0,0,49.72
2017-07-29,35,DELI,81.0,6,0,0,0,0,49.72
2017-07-29,35,EGGS,150.0,1,0,0,0,0,49.72
2017-07-29,35,FROZEN FOODS,94.0,10,0,0,0,0,49.72
2017-07-29,35,GROCERY I,2092.0,48,0,0,0,0,49.72
2017-07-29,35,GROCERY II,18.0,0,0,0,0,0,49.72
2017-07-29,35,HARDWARE,1.0,0,0,0,0,0,49.72
2017-07-29,35,HOME AND KITCHEN I,14.0,2,0,0,0,0,49.72
2017-07-29,35,HOME AND KITCHEN II,10.0,0,0,0,0,0,49.72
2017-07-29,35,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,35,HOME CARE,104.0,3,0,0,0,0,49.72
2017-07-29,35,LADIESWEAR,0.0,0,0,0,0,0,49.72
2017-07-29,35,LAWN AND GARDEN,0.0,0,0,0,0,0,49.72
2017-07-29,35,LINGERIE,0.0,0,0,0,0,0,49.72
2017-07-29,35,"LIQUOR,WINE,BEER",149.0,1,0,0,0,0,49.72
2017-07-29,35,MAGAZINES,0.0,0,0,0,0,0,49.72
2017-07-29,35,MEATS,184.61,0,0,0,0,0,49.72
2017-07-29,35,PERSONAL CARE,121.0,4,0,0,0,0,49.72
2017-07-29,35,PET SUPPLIES,2.0,0,0,0,0,0,49.72
2017-07-29,35,PLAYERS AND ELECTRONICS,0.0,0,0,0,0,0,49.72
2017-07-29,35,POULTRY,47.775,0,0,0,0,0,49.72
2017-07-29,35,PREPARED FOODS,19.0,0,0,0,0,0,49.72
2017-07-29,35,PRODUCE,367.144,4,0,0,0,0,49.72
2017-07-29,35,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,35,SEAFOOD,0.0,0,0,0,0,0,49.72
2017-07-29,36,AUTOMOTIVE,7.0,0,0,0,0,0,49.72
2017-07-29,36,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,36,BEAUTY,1.0,0,0,0,0,0,49.72
2017-07-29,36,BEVERAGES,3888.0,29,0,0,0,0,49.72
2017-07-29,36,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,36,BREAD/BAKERY,571.0,5,0,0,0,0,49.72
2017-07-29,36,CELEBRATION,18.0,0,0,0,0,0,49.72
2017-07-29,36,CLEANING,1356.0,25,0,0,0,0,49.72
2017-07-29,36,DAIRY,633.0,4,0,0,0,0,49.72
2017-07-29,36,DELI,242.287,8,0,0,0,0,49.72
2017-07-29,36,EGGS,136.0,1,0,0,0,0,49.72
2017-07-29,36,FROZEN FOODS,159.0,14,0,0,0,0,49.72
2017-07-29,36,GROCERY I,5377.586,73,0,0,0,0,49.72
2017-07-29,36,GROCERY II,14.0,0,0,0,0,0,49.72
2017-07-29,36,HARDWARE,0.0,0,0,0,0,0,49.72
2017-07-29,36,HOME AND KITCHEN I,33.0,4,0,0,0,0,49.72
2017-07-29,36,HOME AND KITCHEN II,13.0,0,0,0,0,0,49.72
2017-07-29,36,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,36,HOME CARE,275.0,4,0,0,0,0,49.72
2017-07-29,36,LADIESWEAR,0.0,0,0,0,0,0,49.72
2017-07-29,36,LAWN AND GARDEN,31.0,0,0,0,0,0,49.72
2017-07-29,36,LINGERIE,0.0,0,0,0,0,0,49.72
2017-07-29,36,"LIQUOR,WINE,BEER",71.0,1,0,0,0,0,49.72
2017-07-29,36,MAGAZINES,1.0,0,0,0,0,0,49.72
2017-07-29,36,MEATS,210.888,0,0,0,0,0,49.72
2017-07-29,36,PERSONAL CARE,332.0,8,0,0,0,0,49.72
2017-07-29,36,PET SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,36,PLAYERS AND ELECTRONICS,5.0,0,0,0,0,0,49.72
2017-07-29,36,POULTRY,105.444,0,0,0,0,0,49.72
2017-07-29,36,PREPARED FOODS,54.76,1,0,0,0,0,49.72
2017-07-29,36,PRODUCE,1346.633,9,0,0,0,0,49.72
2017-07-29,36,SCHOOL AND OFFICE SUPPLIES,1.0,0,0,0,0,0,49.72
2017-07-29,36,SEAFOOD,0.0,0,0,0,0,0,49.72
2017-07-29,37,AUTOMOTIVE,2.0,0,0,0,0,0,49.72
2017-07-29,37,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,37,BEAUTY,2.0,0,0,0,0,0,49.72
2017-07-29,37,BEVERAGES,3190.0,26,0,0,0,0,49.72
2017-07-29,37,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,37,BREAD/BAKERY,529.863,0,0,0,0,0,49.72
2017-07-29,37,CELEBRATION,12.0,0,0,0,0,0,49.72
2017-07-29,37,CLEANING,982.0,23,0,0,0,0,49.72
2017-07-29,37,DAIRY,910.0,6,0,0,0,0,49.72
2017-07-29,37,DELI,168.844,10,0,0,0,0,49.72
2017-07-29,37,EGGS,163.0,0,0,0,0,0,49.72
2017-07-29,37,FROZEN FOODS,123.571,0,0,0,0,0,49.72
2017-07-29,37,GROCERY I,3950.0,63,0,0,0,0,49.72
2017-07-29,37,GROCERY II,66.0,1,0,0,0,0,49.72
2017-07-29,37,HARDWARE,5.0,0,0,0,0,0,49.72
2017-07-29,37,HOME AND KITCHEN I,14.0,2,0,0,0,0,49.72
2017-07-29,37,HOME AND KITCHEN II,21.0,0,0,0,0,0,49.72
2017-07-29,37,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,37,HOME CARE,343.0,9,0,0,0,0,49.72
2017-07-29,37,LADIESWEAR,18.0,0,0,0,0,0,49.72
2017-07-29,37,LAWN AND GARDEN,14.0,0,0,0,0,0,49.72
2017-07-29,37,LINGERIE,1.0,0,0,0,0,0,49.72
2017-07-29,37,"LIQUOR,WINE,BEER",187.0,5,0,0,0,0,49.72
2017-07-29,37,MAGAZINES,12.0,0,0,0,0,0,49.72
2017-07-29,37,MEATS,242.39299,0,0,0,0,0,49.72
2017-07-29,37,PERSONAL CARE,272.0,10,0,0,0,0,49.72
2017-07-29,37,PET SUPPLIES,14.0,0,0,0,0,0,49.72
2017-07-29,37,PLAYERS AND ELECTRONICS,16.0,0,0,0,0,0,49.72
2017-07-29,37,POULTRY,307.431,0,0,0,0,0,49.72
2017-07-29,37,PREPARED FOODS,48.847,0,0,0,0,0,49.72
2017-07-29,37,PRODUCE,2760.271,14,0,0,0,0,49.72
2017-07-29,37,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,37,SEAFOOD,23.862,0,0,0,0,0,49.72
2017-07-29,38,AUTOMOTIVE,8.0,0,0,0,0,0,49.72
2017-07-29,38,BABY CARE,0.0,0,0,0,0,0,49.72
2017-07-29,38,BEAUTY,17.0,0,0,0,0,0,49.72
2017-07-29,38,BEVERAGES,4290.0,26,0,0,0,0,49.72
2017-07-29,38,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,38,BREAD/BAKERY,593.048,0,0,0,0,0,49.72
2017-07-29,38,CELEBRATION,17.0,0,0,0,0,0,49.72
2017-07-29,38,CLEANING,1555.0,16,0,0,0,0,49.72
2017-07-29,38,DAIRY,991.0,6,0,0,0,0,49.72
2017-07-29,38,DELI,192.067,9,0,0,0,0,49.72
2017-07-29,38,EGGS,138.0,0,0,0,0,0,49.72
2017-07-29,38,FROZEN FOODS,163.0,1,0,0,0,0,49.72
2017-07-29,38,GROCERY I,5579.0,64,0,0,0,0,49.72
2017-07-29,38,GROCERY II,37.0,0,0,0,0,0,49.72
2017-07-29,38,HARDWARE,0.0,0,0,0,0,0,49.72
2017-07-29,38,HOME AND KITCHEN I,55.0,4,0,0,0,0,49.72
2017-07-29,38,HOME AND KITCHEN II,37.0,2,0,0,0,0,49.72
2017-07-29,38,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,38,HOME CARE,628.0,11,0,0,0,0,49.72
2017-07-29,38,LADIESWEAR,40.0,0,0,0,0,0,49.72
2017-07-29,38,LAWN AND GARDEN,26.0,0,0,0,0,0,49.72
2017-07-29,38,LINGERIE,17.0,0,0,0,0,0,49.72
2017-07-29,38,"LIQUOR,WINE,BEER",166.0,4,0,0,0,0,49.72
2017-07-29,38,MAGAZINES,12.0,1,0,0,0,0,49.72
2017-07-29,38,MEATS,154.924,0,0,0,0,0,49.72
2017-07-29,38,PERSONAL CARE,657.0,7,0,0,0,0,49.72
2017-07-29,38,PET SUPPLIES,7.0,0,0,0,0,0,49.72
2017-07-29,38,PLAYERS AND ELECTRONICS,13.0,0,0,0,0,0,49.72
2017-07-29,38,POULTRY,175.752,0,0,0,0,0,49.72
2017-07-29,38,PREPARED FOODS,91.304,0,0,0,0,0,49.72
2017-07-29,38,PRODUCE,2135.043,10,0,0,0,0,49.72
2017-07-29,38,SCHOOL AND OFFICE SUPPLIES,0.0,0,0,0,0,0,49.72
2017-07-29,38,SEAFOOD,22.563,0,0,0,0,0,49.72
2017-07-29,39,AUTOMOTIVE,20.0,0,0,0,0,0,49.72
2017-07-29,39,BABY CARE,2.0,0,0,0,0,0,49.72
2017-07-29,39,BEAUTY,2.0,0,0,0,0,0,49.72
2017-07-29,39,BEVERAGES,3896.0,34,0,0,0,0,49.72
2017-07-29,39,BOOKS,0.0,0,0,0,0,0,49.72
2017-07-29,39,BREAD/BAKERY,799.0,4,0,0,0,0,49.72
2017-07-29,39,CELEBRATION,2.0,0,0,0,0,0,49.72
2017-07-29,39,CLEANING,3584.0,22,0,0,0,0,49.72
2017-07-29,39,DAIRY,656.0,6,0,0,0,0,49.72
2017-07-29,39,DELI,233.004,7,0,0,0,0,49.72
2017-07-29,39,EGGS,304.0,1,0,0,0,0,49.72
2017-07-29,39,FROZEN FOODS,103.0,16,0,0,0,0,49.72
2017-07-29,39,GROCERY I,5440.352,69,0,0,0,0,49.72
2017-07-29,39,GROCERY II,43.0,0,0,0,0,0,49.72
2017-07-29,39,HARDWARE,2.0,0,0,0,0,0,49.72
2017-07-29,39,HOME AND KITCHEN I,43.0,4,0,0,0,0,49.72
2017-07-29,39,HOME AND KITCHEN II,23.0,0,0,0,0,0,49.72
2017-07-29,39,HOME APPLIANCES,0.0,0,0,0,0,0,49.72
2017-07-29,39,HOME CARE,314.0,8,0,0,0,0,49.72
2017-07-29,39,LADIESWEAR,5.0,0,0,0,0,0,49.72
2017-07-29,39,LAWN AND GARDEN,21.0,0,0,0,0,0,49.72
2017-07-29,39,LINGERIE,5.0,0,0,0,0,0,49.72
