forecast_date,store_nbr,family_name,onpromotion,is_closed_day,is_holiday,is_event,is_work_day
2017-08-19,35,DAIRY,6,0,0,0,0
2017-08-19,35,DELI,3,0,0,0,0
2017-08-19,35,EGGS,1,0,0,0,0
2017-08-19,35,FROZEN FOODS,9,0,0,0,0
2017-08-19,35,GROCERY I,47,0,0,0,0
2017-08-19,35,GROCERY II,0,0,0,0,0
2017-08-19,35,HARDWARE,0,0,0,0,0
2017-08-19,35,HOME AND KITCHEN I,0,0,0,0,0
2017-08-19,35,HOME AND KITCHEN II,0,0,0,0,0
2017-08-19,35,HOME APPLIANCES,0,0,0,0,0
2017-08-19,35,HOME CARE,7,0,0,0,0
2017-08-19,35,LADIESWEAR,0,0,0,0,0
2017-08-19,35,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,35,LINGERIE,0,0,0,0,0
2017-08-19,35,"LIQUOR,WINE,BEER",5,0,0,0,0
2017-08-19,35,MAGAZINES,0,0,0,0,0
2017-08-19,35,MEATS,0,0,0,0,0
2017-08-19,35,PERSONAL CARE,9,0,0,0,0
2017-08-19,35,PET SUPPLIES,0,0,0,0,0
2017-08-19,35,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,35,POULTRY,0,0,0,0,0
2017-08-19,35,PREPARED FOODS,0,0,0,0,0
2017-08-19,35,PRODUCE,0,0,0,0,0
2017-08-19,35,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,35,SEAFOOD,1,0,0,0,0
2017-08-19,36,AUTOMOTIVE,0,0,0,0,0
2017-08-19,36,BABY CARE,0,0,0,0,0
2017-08-19,36,BEAUTY,0,0,0,0,0
2017-08-19,36,BEVERAGES,28,0,0,0,0
2017-08-19,36,BOOKS,0,0,0,0,0
2017-08-19,36,BREAD/BAKERY,12,0,0,0,0
2017-08-19,36,CELEBRATION,0,0,0,0,0
2017-08-19,36,CLEANING,25,0,0,0,0
2017-08-19,36,DAIRY,17,0,0,0,0
2017-08-19,36,DELI,7,0,0,0,0
2017-08-19,36,EGGS,1,0,0,0,0
2017-08-19,36,FROZEN FOODS,20,0,0,0,0
2017-08-19,36,GROCERY I,64,0,0,0,0
2017-08-19,36,GROCERY II,0,0,0,0,0
2017-08-19,36,HARDWARE,0,0,0,0,0
2017-08-19,36,HOME AND KITCHEN I,1,0,0,0,0
2017-08-19,36,HOME AND KITCHEN II,1,0,0,0,0
2017-08-19,36,HOME APPLIANCES,0,0,0,0,0
2017-08-19,36,HOME CARE,7,0,0,0,0
2017-08-19,36,LADIESWEAR,0,0,0,0,0
2017-08-19,36,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,36,LINGERIE,0,0,0,0,0
2017-08-19,36,"LIQUOR,WINE,BEER",4,0,0,0,0
2017-08-19,36,MAGAZINES,0,0,0,0,0
2017-08-19,36,MEATS,0,0,0,0,0
2017-08-19,36,PERSONAL CARE,12,0,0,0,0
2017-08-19,36,PET SUPPLIES,0,0,0,0,0
2017-08-19,36,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,36,POULTRY,0,0,0,0,0
2017-08-19,36,PREPARED FOODS,0,0,0,0,0
2017-08-19,36,PRODUCE,2,0,0,0,0
2017-08-19,36,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,36,SEAFOOD,0,0,0,0,0
2017-08-19,37,AUTOMOTIVE,0,0,0,0,0
2017-08-19,37,BABY CARE,0,0,0,0,0
2017-08-19,37,BEAUTY,2,0,0,0,0
2017-08-19,37,BEVERAGES,13,0,0,0,0
2017-08-19,37,BOOKS,0,0,0,0,0
2017-08-19,37,BREAD/BAKERY,11,0,0,0,0
2017-08-19,37,CELEBRATION,1,0,0,0,0
2017-08-19,37,CLEANING,12,0,0,0,0
2017-08-19,37,DAIRY,16,0,0,0,0
2017-08-19,37,DELI,9,0,0,0,0
2017-08-19,37,EGGS,0,0,0,0,0
2017-08-19,37,FROZEN FOODS,0,0,0,0,0
2017-08-19,37,GROCERY I,37,0,0,0,0
2017-08-19,37,GROCERY II,0,0,0,0,0
2017-08-19,37,HARDWARE,0,0,0,0,0
2017-08-19,37,HOME AND KITCHEN I,2,0,0,0,0
2017-08-19,37,HOME AND KITCHEN II,1,0,0,0,0
2017-08-19,37,HOME APPLIANCES,0,0,0,0,0
2017-08-19,37,HOME CARE,9,0,0,0,0
2017-08-19,37,LADIESWEAR,0,0,0,0,0
2017-08-19,37,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,37,LINGERIE,0,0,0,0,0
2017-08-19,37,"LIQUOR,WINE,BEER",7,0,0,0,0
2017-08-19,37,MAGAZINES,0,0,0,0,0
2017-08-19,37,MEATS,0,0,0,0,0
2017-08-19,37,PERSONAL CARE,12,0,0,0,0
2017-08-19,37,PET SUPPLIES,0,0,0,0,0
2017-08-19,37,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,37,POULTRY,0,0,0,0,0
2017-08-19,37,PREPARED FOODS,0,0,0,0,0
2017-08-19,37,PRODUCE,6,0,0,0,0
2017-08-19,37,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,37,SEAFOOD,0,0,0,0,0
2017-08-19,38,AUTOMOTIVE,0,0,0,0,0
2017-08-19,38,BABY CARE,0,0,0,0,0
2017-08-19,38,BEAUTY,2,0,0,0,0
2017-08-19,38,BEVERAGES,18,0,0,0,0
2017-08-19,38,BOOKS,0,0,0,0,0
2017-08-19,38,BREAD/BAKERY,10,0,0,0,0
2017-08-19,38,CELEBRATION,0,0,0,0,0
2017-08-19,38,CLEANING,12,0,0,0,0
2017-08-19,38,DAIRY,17,0,0,0,0
2017-08-19,38,DELI,9,0,0,0,0
2017-08-19,38,EGGS,0,0,0,0,0
2017-08-19,38,FROZEN FOODS,0,0,0,0,0
2017-08-19,38,GROCERY I,35,0,0,0,0
2017-08-19,38,GROCERY II,0,0,0,0,0
2017-08-19,38,HARDWARE,0,0,0,0,0
2017-08-19,38,HOME AND KITCHEN I,2,0,0,0,0
2017-08-19,38,HOME AND KITCHEN II,1,0,0,0,0
2017-08-19,38,HOME APPLIANCES,0,0,0,0,0
2017-08-19,38,HOME CARE,8,0,0,0,0
2017-08-19,38,LADIESWEAR,0,0,0,0,0
2017-08-19,38,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,38,LINGERIE,0,0,0,0,0
2017-08-19,38,"LIQUOR,WINE,BEER",6,0,0,0,0
2017-08-19,38,MAGAZINES,0,0,0,0,0
2017-08-19,38,MEATS,0,0,0,0,0
2017-08-19,38,PERSONAL CARE,13,0,0,0,0
2017-08-19,38,PET SUPPLIES,0,0,0,0,0
2017-08-19,38,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,38,POULTRY,0,0,0,0,0
2017-08-19,38,PREPARED FOODS,0,0,0,0,0
2017-08-19,38,PRODUCE,5,0,0,0,0
2017-08-19,38,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,38,SEAFOOD,0,0,0,0,0
2017-08-19,39,AUTOMOTIVE,0,0,0,0,0
2017-08-19,39,BABY CARE,0,0,0,0,0
2017-08-19,39,BEAUTY,1,0,0,0,0
2017-08-19,39,BEVERAGES,30,0,0,0,0
2017-08-19,39,BOOKS,0,0,0,0,0
2017-08-19,39,BREAD/BAKERY,7,0,0,0,0
2017-08-19,39,CELEBRATION,0,0,0,0,0
2017-08-19,39,CLEANING,26,0,0,0,0
2017-08-19,39,DAIRY,23,0,0,0,0
2017-08-19,39,DELI,9,0,0,0,0
2017-08-19,39,EGGS,1,0,0,0,0
2017-08-19,39,FROZEN FOODS,18,0,0,0,0
2017-08-19,39,GROCERY I,58,0,0,0,0
2017-08-19,39,GROCERY II,0,0,0,0,0
2017-08-19,39,HARDWARE,0,0,0,0,0
2017-08-19,39,HOME AND KITCHEN I,0,0,0,0,0
2017-08-19,39,HOME AND KITCHEN II,1,0,0,0,0
2017-08-19,39,HOME APPLIANCES,0,0,0,0,0
2017-08-19,39,HOME CARE,10,0,0,0,0
2017-08-19,39,LADIESWEAR,0,0,0,0,0
2017-08-19,39,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,39,LINGERIE,4,0,0,0,0
2017-08-19,39,"LIQUOR,WINE,BEER",5,0,0,0,0
2017-08-19,39,MAGAZINES,0,0,0,0,0
2017-08-19,39,MEATS,0,0,0,0,0
2017-08-19,39,PERSONAL CARE,9,0,0,0,0
2017-08-19,39,PET SUPPLIES,0,0,0,0,0
2017-08-19,39,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,39,POULTRY,0,0,0,0,0
2017-08-19,39,PREPARED FOODS,0,0,0,0,0
2017-08-19,39,PRODUCE,1,0,0,0,0
2017-08-19,39,SCHOOL AND OFFICE SUPPLIES,5,0,0,0,0
2017-08-19,39,SEAFOOD,3,0,0,0,0
2017-08-19,40,AUTOMOTIVE,0,0,0,0,0
2017-08-19,40,BABY CARE,0,0,0,0,0
2017-08-19,40,BEAUTY,1,0,0,0,0
2017-08-19,40,BEVERAGES,25,0,0,0,0
2017-08-19,40,BOOKS,0,0,0,0,0
2017-08-19,40,BREAD/BAKERY,9,0,0,0,0
2017-08-19,40,CELEBRATION,1,0,0,0,0
2017-08-19,40,CLEANING,22,0,0,0,0
2017-08-19,40,DAIRY,11,0,0,0,0
2017-08-19,40,DELI,6,0,0,0,0
2017-08-19,40,EGGS,1,0,0,0,0
2017-08-19,40,FROZEN FOODS,12,0,0,0,0
2017-08-19,40,GROCERY I,55,0,0,0,0
2017-08-19,40,GROCERY II,0,0,0,0,0
2017-08-19,40,HARDWARE,0,0,0,0,0
2017-08-19,40,HOME AND KITCHEN I,0,0,0,0,0
2017-08-19,40,HOME AND KITCHEN II,2,0,0,0,0
2017-08-19,40,HOME APPLIANCES,0,0,0,0,0
2017-08-19,40,HOME CARE,8,0,0,0,0
2017-08-19,40,LADIESWEAR,0,0,0,0,0
2017-08-19,40,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,40,LINGERIE,0,0,0,0,0
2017-08-19,40,"LIQUOR,WINE,BEER",3,0,0,0,0
2017-08-19,40,MAGAZINES,0,0,0,0,0
2017-08-19,40,MEATS,0,0,0,0,0
2017-08-19,40,PERSONAL CARE,9,0,0,0,0
2017-08-19,40,PET SUPPLIES,0,0,0,0,0
2017-08-19,40,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,40,POULTRY,1,0,0,0,0
2017-08-19,40,PREPARED FOODS,0,0,0,0,0
2017-08-19,40,PRODUCE,1,0,0,0,0
2017-08-19,40,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,40,SEAFOOD,2,0,0,0,0
2017-08-19,41,AUTOMOTIVE,0,0,0,0,0
2017-08-19,41,BABY CARE,0,0,0,0,0
2017-08-19,41,BEAUTY,1,0,0,0,0
2017-08-19,41,BEVERAGES,16,0,0,0,0
2017-08-19,41,BOOKS,0,0,0,0,0
2017-08-19,41,BREAD/BAKERY,11,0,0,0,0
2017-08-19,41,CELEBRATION,0,0,0,0,0
2017-08-19,41,CLEANING,12,0,0,0,0
2017-08-19,41,DAIRY,18,0,0,0,0
2017-08-19,41,DELI,9,0,0,0,0
2017-08-19,41,EGGS,0,0,0,0,0
2017-08-19,41,FROZEN FOODS,0,0,0,0,0
2017-08-19,41,GROCERY I,37,0,0,0,0
2017-08-19,41,GROCERY II,0,0,0,0,0
2017-08-19,41,HARDWARE,0,0,0,0,0
2017-08-19,41,HOME AND KITCHEN I,2,0,0,0,0
2017-08-19,41,HOME AND KITCHEN II,0,0,0,0,0
2017-08-19,41,HOME APPLIANCES,0,0,0,0,0
2017-08-19,41,HOME CARE,7,0,0,0,0
2017-08-19,41,LADIESWEAR,0,0,0,0,0
2017-08-19,41,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,41,LINGERIE,0,0,0,0,0
2017-08-19,41,"LIQUOR,WINE,BEER",7,0,0,0,0
2017-08-19,41,MAGAZINES,0,0,0,0,0
2017-08-19,41,MEATS,0,0,0,0,0
2017-08-19,41,PERSONAL CARE,12,0,0,0,0
2017-08-19,41,PET SUPPLIES,0,0,0,0,0
2017-08-19,41,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,41,POULTRY,1,0,0,0,0
2017-08-19,41,PREPARED FOODS,0,0,0,0,0
2017-08-19,41,PRODUCE,4,0,0,0,0
2017-08-19,41,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,41,SEAFOOD,0,0,0,0,0
2017-08-19,42,AUTOMOTIVE,0,0,0,0,0
2017-08-19,42,BABY CARE,0,0,0,0,0
2017-08-19,42,BEAUTY,2,0,0,0,0
2017-08-19,42,BEVERAGES,14,0,0,0,0
2017-08-19,42,BOOKS,0,0,0,0,0
2017-08-19,42,BREAD/BAKERY,9,0,0,0,0
2017-08-19,42,CELEBRATION,0,0,0,0,0
2017-08-19,42,CLEANING,10,0,0,0,0
2017-08-19,42,DAIRY,17,0,0,0,0
2017-08-19,42,DELI,10,0,0,0,0
2017-08-19,42,EGGS,0,0,0,0,0
2017-08-19,42,FROZEN FOODS,0,0,0,0,0
2017-08-19,42,GROCERY I,34,0,0,0,0
2017-08-19,42,GROCERY II,0,0,0,0,0
2017-08-19,42,HARDWARE,0,0,0,0,0
2017-08-19,42,HOME AND KITCHEN I,0,0,0,0,0
2017-08-19,42,HOME AND KITCHEN II,2,0,0,0,0
2017-08-19,42,HOME APPLIANCES,0,0,0,0,0
2017-08-19,42,HOME CARE,5,0,0,0,0
2017-08-19,42,LADIESWEAR,0,0,0,0,0
2017-08-19,42,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,42,LINGERIE,1,0,0,0,0
2017-08-19,42,"LIQUOR,WINE,BEER",6,0,0,0,0
2017-08-19,42,MAGAZINES,0,0,0,0,0
2017-08-19,42,MEATS,0,0,0,0,0
2017-08-19,42,PERSONAL CARE,12,0,0,0,0
2017-08-19,42,PET SUPPLIES,0,0,0,0,0
2017-08-19,42,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,42,POULTRY,0,0,0,0,0
2017-08-19,42,PREPARED FOODS,0,0,0,0,0
2017-08-19,42,PRODUCE,4,0,0,0,0
2017-08-19,42,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,42,SEAFOOD,0,0,0,0,0
2017-08-19,43,AUTOMOTIVE,0,0,0,0,0
2017-08-19,43,BABY CARE,0,0,0,0,0
2017-08-19,43,BEAUTY,1,0,0,0,0
2017-08-19,43,BEVERAGES,24,0,0,0,0
2017-08-19,43,BOOKS,0,0,0,0,0
2017-08-19,43,BREAD/BAKERY,9,0,0,0,0
2017-08-19,43,CELEBRATION,0,0,0,0,0
2017-08-19,43,CLEANING,24,0,0,0,0
2017-08-19,43,DAIRY,20,0,0,0,0
2017-08-19,43,DELI,7,0,0,0,0
2017-08-19,43,EGGS,1,0,0,0,0
2017-08-19,43,FROZEN FOODS,15,0,0,0,0
2017-08-19,43,GROCERY I,61,0,0,0,0
2017-08-19,43,GROCERY II,0,0,0,0,0
2017-08-19,43,HARDWARE,0,0,0,0,0
2017-08-19,43,HOME AND KITCHEN I,1,0,0,0,0
2017-08-19,43,HOME AND KITCHEN II,1,0,0,0,0
2017-08-19,43,HOME APPLIANCES,0,0,0,0,0
2017-08-19,43,HOME CARE,8,0,0,0,0
2017-08-19,43,LADIESWEAR,0,0,0,0,0
2017-08-19,43,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,43,LINGERIE,0,0,0,0,0
2017-08-19,43,"LIQUOR,WINE,BEER",4,0,0,0,0
2017-08-19,43,MAGAZINES,0,0,0,0,0
2017-08-19,43,MEATS,0,0,0,0,0
2017-08-19,43,PERSONAL CARE,10,0,0,0,0
2017-08-19,43,PET SUPPLIES,0,0,0,0,0
2017-08-19,43,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,43,POULTRY,0,0,0,0,0
2017-08-19,43,PREPARED FOODS,0,0,0,0,0
2017-08-19,43,PRODUCE,0,0,0,0,0
2017-08-19,43,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-19,43,SEAFOOD,0,0,0,0,0
2017-08-19,44,AUTOMOTIVE,0,0,0,0,0
2017-08-19,44,BABY CARE,0,0,0,0,0
2017-08-19,44,BEAUTY,1,0,0,0,0
2017-08-19,44,BEVERAGES,19,0,0,0,0
2017-08-19,44,BOOKS,0,0,0,0,0
2017-08-19,44,BREAD/BAKERY,12,0,0,0,0
2017-08-19,44,CELEBRATION,0,0,0,0,0
2017-08-19,44,CLEANING,14,0,0,0,0
2017-08-19,44,DAIRY,22,0,0,0,0
2017-08-19,44,DELI,10,0,0,0,0
2017-08-19,44,EGGS,0,0,0,0,0
2017-08-19,44,FROZEN FOODS,0,0,0,0,0
2017-08-19,44,GROCERY I,38,0,0,0,0
2017-08-19,44,GROCERY II,0,0,0,0,0
2017-08-19,44,HARDWARE,0,0,0,0,0
2017-08-19,44,HOME AND KITCHEN I,1,0,0,0,0
2017-08-19,44,HOME AND KITCHEN II,3,0,0,0,0
2017-08-19,44,HOME APPLIANCES,0,0,0,0,0
2017-08-19,44,HOME CARE,9,0,0,0,0
2017-08-19,44,LADIESWEAR,14,0,0,0,0
2017-08-19,44,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,44,LINGERIE,6,0,0,0,0
2017-08-19,44,"LIQUOR,WINE,BEER",7,0,0,0,0
2017-08-19,44,MAGAZINES,0,0,0,0,0
2017-08-19,44,MEATS,0,0,0,0,0
2017-08-19,44,PERSONAL CARE,17,0,0,0,0
2017-08-19,44,PET SUPPLIES,0,0,0,0,0
2017-08-19,44,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,44,POULTRY,0,0,0,0,0
2017-08-19,44,PREPARED FOODS,0,0,0,0,0
2017-08-19,44,PRODUCE,5,0,0,0,0
2017-08-19,44,SCHOOL AND OFFICE SUPPLIES,13,0,0,0,0
2017-08-19,44,SEAFOOD,0,0,0,0,0
2017-08-19,45,AUTOMOTIVE,0,0,0,0,0
2017-08-19,45,BABY CARE,0,0,0,0,0
2017-08-19,45,BEAUTY,2,0,0,0,0
2017-08-19,45,BEVERAGES,18,0,0,0,0
2017-08-19,45,BOOKS,0,0,0,0,0
2017-08-19,45,BREAD/BAKERY,12,0,0,0,0
2017-08-19,45,CELEBRATION,0,0,0,0,0
2017-08-19,45,CLEANING,10,0,0,0,0
2017-08-19,45,DAIRY,21,0,0,0,0
2017-08-19,45,DELI,10,0,0,0,0
2017-08-19,45,EGGS,0,0,0,0,0
2017-08-19,45,FROZEN FOODS,0,0,0,0,0
2017-08-19,45,GROCERY I,42,0,0,0,0
2017-08-19,45,GROCERY II,0,0,0,0,0
2017-08-19,45,HARDWARE,0,0,0,0,0
2017-08-19,45,HOME AND KITCHEN I,1,0,0,0,0
2017-08-19,45,HOME AND KITCHEN II,3,0,0,0,0
2017-08-19,45,HOME APPLIANCES,0,0,0,0,0
2017-08-19,45,HOME CARE,7,0,0,0,0
2017-08-19,45,LADIESWEAR,9,0,0,0,0
2017-08-19,45,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,45,LINGERIE,5,0,0,0,0
2017-08-19,45,"LIQUOR,WINE,BEER",8,0,0,0,0
2017-08-19,45,MAGAZINES,0,0,0,0,0
2017-08-19,45,MEATS,1,0,0,0,0
2017-08-19,45,PERSONAL CARE,13,0,0,0,0
2017-08-19,45,PET SUPPLIES,0,0,0,0,0
2017-08-19,45,PLAYERS AND ELECTRONICS,1,0,0,0,0
2017-08-19,45,POULTRY,0,0,0,0,0
2017-08-19,45,PREPARED FOODS,0,0,0,0,0
2017-08-19,45,PRODUCE,7,0,0,0,0
2017-08-19,45,SCHOOL AND OFFICE SUPPLIES,12,0,0,0,0
2017-08-19,45,SEAFOOD,0,0,0,0,0
2017-08-19,46,AUTOMOTIVE,0,0,0,0,0
2017-08-19,46,BABY CARE,0,0,0,0,0
2017-08-19,46,BEAUTY,2,0,0,0,0
2017-08-19,46,BEVERAGES,16,0,0,0,0
2017-08-19,46,BOOKS,0,0,0,0,0
2017-08-19,46,BREAD/BAKERY,12,0,0,0,0
2017-08-19,46,CELEBRATION,0,0,0,0,0
2017-08-19,46,CLEANING,13,0,0,0,0
2017-08-19,46,DAIRY,22,0,0,0,0
2017-08-19,46,DELI,10,0,0,0,0
2017-08-19,46,EGGS,0,0,0,0,0
2017-08-19,46,FROZEN FOODS,0,0,0,0,0
2017-08-19,46,GROCERY I,40,0,0,0,0
2017-08-19,46,GROCERY II,0,0,0,0,0
2017-08-19,46,HARDWARE,0,0,0,0,0
2017-08-19,46,HOME AND KITCHEN I,1,0,0,0,0
2017-08-19,46,HOME AND KITCHEN II,3,0,0,0,0
2017-08-19,46,HOME APPLIANCES,0,0,0,0,0
2017-08-19,46,HOME CARE,9,0,0,0,0
2017-08-19,46,LADIESWEAR,12,0,0,0,0
2017-08-19,46,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,46,LINGERIE,3,0,0,0,0
2017-08-19,46,"LIQUOR,WINE,BEER",6,0,0,0,0
2017-08-19,46,MAGAZINES,0,0,0,0,0
2017-08-19,46,MEATS,0,0,0,0,0
2017-08-19,46,PERSONAL CARE,14,0,0,0,0
2017-08-19,46,PET SUPPLIES,0,0,0,0,0
2017-08-19,46,PLAYERS AND ELECTRONICS,2,0,0,0,0
2017-08-19,46,POULTRY,0,0,0,0,0
2017-08-19,46,PREPARED FOODS,0,0,0,0,0
2017-08-19,46,PRODUCE,6,0,0,0,0
2017-08-19,46,SCHOOL AND OFFICE SUPPLIES,13,0,0,0,0
2017-08-19,46,SEAFOOD,0,0,0,0,0
2017-08-19,47,AUTOMOTIVE,0,0,0,0,0
2017-08-19,47,BABY CARE,0,0,0,0,0
2017-08-19,47,BEAUTY,2,0,0,0,0
2017-08-19,47,BEVERAGES,15,0,0,0,0
2017-08-19,47,BOOKS,0,0,0,0,0
2017-08-19,47,BREAD/BAKERY,12,0,0,0,0
2017-08-19,47,CELEBRATION,0,0,0,0,0
2017-08-19,47,CLEANING,14,0,0,0,0
2017-08-19,47,DAIRY,22,0,0,0,0
2017-08-19,47,DELI,9,0,0,0,0
2017-08-19,47,EGGS,0,0,0,0,0
2017-08-19,47,FROZEN FOODS,0,0,0,0,0
2017-08-19,47,GROCERY I,42,0,0,0,0
2017-08-19,47,GROCERY II,0,0,0,0,0
2017-08-19,47,HARDWARE,0,0,0,0,0
2017-08-19,47,HOME AND KITCHEN I,2,0,0,0,0
2017-08-19,47,HOME AND KITCHEN II,3,0,0,0,0
2017-08-19,47,HOME APPLIANCES,0,0,0,0,0
2017-08-19,47,HOME CARE,8,0,0,0,0
2017-08-19,47,LADIESWEAR,16,0,0,0,0
2017-08-19,47,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,47,LINGERIE,6,0,0,0,0
2017-08-19,47,"LIQUOR,WINE,BEER",8,0,0,0,0
2017-08-19,47,MAGAZINES,0,0,0,0,0
2017-08-19,47,MEATS,0,0,0,0,0
2017-08-19,47,PERSONAL CARE,13,0,0,0,0
2017-08-19,47,PET SUPPLIES,0,0,0,0,0
2017-08-19,47,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,47,POULTRY,0,0,0,0,0
2017-08-19,47,PREPARED FOODS,0,0,0,0,0
2017-08-19,47,PRODUCE,5,0,0,0,0
2017-08-19,47,SCHOOL AND OFFICE SUPPLIES,12,0,0,0,0
2017-08-19,47,SEAFOOD,0,0,0,0,0
2017-08-19,48,AUTOMOTIVE,0,0,0,0,0
2017-08-19,48,BABY CARE,0,0,0,0,0
2017-08-19,48,BEAUTY,1,0,0,0,0
2017-08-19,48,BEVERAGES,18,0,0,0,0
2017-08-19,48,BOOKS,0,0,0,0,0
2017-08-19,48,BREAD/BAKERY,12,0,0,0,0
2017-08-19,48,CELEBRATION,0,0,0,0,0
2017-08-19,48,CLEANING,10,0,0,0,0
2017-08-19,48,DAIRY,21,0,0,0,0
2017-08-19,48,DELI,9,0,0,0,0
2017-08-19,48,EGGS,0,0,0,0,0
2017-08-19,48,FROZEN FOODS,0,0,0,0,0
2017-08-19,48,GROCERY I,40,0,0,0,0
2017-08-19,48,GROCERY II,0,0,0,0,0
2017-08-19,48,HARDWARE,0,0,0,0,0
2017-08-19,48,HOME AND KITCHEN I,0,0,0,0,0
2017-08-19,48,HOME AND KITCHEN II,2,0,0,0,0
2017-08-19,48,HOME APPLIANCES,0,0,0,0,0
2017-08-19,48,HOME CARE,7,0,0,0,0
2017-08-19,48,LADIESWEAR,11,0,0,0,0
2017-08-19,48,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,48,LINGERIE,4,0,0,0,0
2017-08-19,48,"LIQUOR,WINE,BEER",6,0,0,0,0
2017-08-19,48,MAGAZINES,0,0,0,0,0
2017-08-19,48,MEATS,0,0,0,0,0
2017-08-19,48,PERSONAL CARE,12,0,0,0,0
2017-08-19,48,PET SUPPLIES,0,0,0,0,0
2017-08-19,48,PLAYERS AND ELECTRONICS,2,0,0,0,0
2017-08-19,48,POULTRY,0,0,0,0,0
2017-08-19,48,PREPARED FOODS,0,0,0,0,0
2017-08-19,48,PRODUCE,5,0,0,0,0
2017-08-19,48,SCHOOL AND OFFICE SUPPLIES,12,0,0,0,0
2017-08-19,48,SEAFOOD,0,0,0,0,0
2017-08-19,49,AUTOMOTIVE,0,0,0,0,0
2017-08-19,49,BABY CARE,0,0,0,0,0
2017-08-19,49,BEAUTY,2,0,0,0,0
2017-08-19,49,BEVERAGES,20,0,0,0,0
2017-08-19,49,BOOKS,0,0,0,0,0
2017-08-19,49,BREAD/BAKERY,11,0,0,0,0
2017-08-19,49,CELEBRATION,0,0,0,0,0
2017-08-19,49,CLEANING,11,0,0,0,0
2017-08-19,49,DAIRY,22,0,0,0,0
2017-08-19,49,DELI,9,0,0,0,0
2017-08-19,49,EGGS,0,0,0,0,0
2017-08-19,49,FROZEN FOODS,0,0,0,0,0
2017-08-19,49,GROCERY I,41,0,0,0,0
2017-08-19,49,GROCERY II,0,0,0,0,0
2017-08-19,49,HARDWARE,0,0,0,0,0
2017-08-19,49,HOME AND KITCHEN I,1,0,0,0,0
2017-08-19,49,HOME AND KITCHEN II,1,0,0,0,0
2017-08-19,49,HOME APPLIANCES,0,0,0,0,0
2017-08-19,49,HOME CARE,8,0,0,0,0
2017-08-19,49,LADIESWEAR,2,0,0,0,0
2017-08-19,49,LAWN AND GARDEN,0,0,0,0,0
2017-08-19,49,LINGERIE,3,0,0,0,0
2017-08-19,49,"LIQUOR,WINE,BEER",6,0,0,0,0
2017-08-19,49,MAGAZINES,0,0,0,0,0
2017-08-19,49,MEATS,0,0,0,0,0
2017-08-19,49,PERSONAL CARE,14,0,0,0,0
2017-08-19,49,PET SUPPLIES,0,0,0,0,0
2017-08-19,49,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-19,49,POULTRY,0,0,0,0,0
2017-08-19,49,PREPARED FOODS,0,0,0,0,0
2017-08-19,49,PRODUCE,6,0,0,0,0
2017-08-19,49,SCHOOL AND OFFICE SUPPLIES,10,0,0,0,0
2017-08-19,49,SEAFOOD,0,0,0,0,0
2017-08-19,50,AUTOMOTIVE,0,0,0,0,0
2017-08-19,50,BABY CARE,0,0,0,0,0
2017-08-19,50,BEAUTY,2,0,0,0,0
2017-08-19,50,BEVERAGES,17,0,0,0,0
2017-08-19,50,BOOKS,0,0,0,0,0
2017-08-19,50,BREAD/BAKERY,11,0,0,0,0
2017-08-19,50,CELEBRATION,0,0,0,0,0
2017-08-19,50,CLEANING,8,0,0,0,0
2017-08-19,50,DAIRY,18,0,0,0,0
2017-08-19,50,DELI,9,0,0,0,0
